DIALOGUE_ID,STEP_ID,SPEAKER,UTTERANCE,INTENT-SLOT,SENTIMENT
462,11,User,no,inform(NO),neutral
462,11,Agent,ok let me look into some options for you,inform(),neutral
462,12,User,<SILENCE>,silence(),neutral
462,12,Agent,api_call indian bombay four cheap,api_call(),neutral
462,13,User,<SILENCE>,silence(),neutral
462,13,Agent,what do you think of this option: resto_bombay_cheap_indian_8stars,option(),neutral
462,14,User,no this does not work for me,inform(NO),negative
462,14,Agent,sure let me find an other option for you,inform(),neutral
462,15,User,<SILENCE>,silence(),neutral
462,15,Agent,what do you think of this option: resto_bombay_cheap_indian_5stars,option(),neutral
462,16,User,do you have something else,inform(NO),negative
462,16,Agent,sure let me find an other option for you,inform(),neutral
462,17,User,<SILENCE>,silence(),neutral
462,17,Agent,what do you think of this option: resto_bombay_cheap_indian_3stars,option(),neutral
462,18,User,i love that,inform(YES),positive
462,18,Agent,great let me do the reservation,inform(done),positive
462,19,User,what is the phone number of the restaurant,phone(res_name=resto_bombay_cheap_indian_3stars),neutral
462,19,Agent,here it is resto_bombay_cheap_indian_3stars_phone,inform(done),neutral
462,20,User,may i have the address of the restaurant,address(res_name=resto_bombay_cheap_indian_3stars),neutral
462,20,Agent,here it is resto_bombay_cheap_indian_3stars_address,inform(done),neutral
462,21,User,thanks,greeting(),positive
462,21,Agent,is there anything i can help you with,else(),neutral
462,22,User,no thank you,inform(NO),neutral
462,22,Agent,you're welcome,greeting(),neutral
,,,,,
463,1,User,good morning,greeting(),neutral
463,1,Agent,hello what can i help you with today,request(),neutral
463,2,User,may i have a table for two people in london,"restaurant(location=london,people=two)",neutral
463,2,Agent,i'm on it,inform(),neutral
463,3,User,<SILENCE>,silence(),neutral
463,3,Agent,any preference on a type of cuisine,request(food),neutral
463,4,User,with british food,inform(food=british),neutral
463,4,Agent,which price range are looking for,request(price),neutral
463,5,User,i am looking for a moderate restaurant,inform(price=moderate),neutral
463,5,Agent,What category restaurant are you looking for,request(category),neutral
463,6,User,six star,inform(category=six),neutral
463,6,Agent,ok let me look into some options for you,inform(),neutral
463,7,User,<SILENCE>,silence(),neutral
463,7,Agent,api_call british london two moderate,api_call(),neutral
463,8,User,actually i would prefer in a cheap price range,update(price=cheap),neutral
463,8,Agent,sure is there anything else to update,else(),neutral
463,9,User,no,inform(NO),neutral
463,9,Agent,ok let me look into some options for you,inform(),neutral
463,10,User,<SILENCE>,silence(),neutral
463,10,Agent,api_call british london two cheap,api_call(),neutral
463,11,User,<SILENCE>,silence(),neutral
463,11,Agent,what do you think of this option: resto_london_cheap_british_5stars,option(),neutral
463,12,User,that looks great,inform(YES),positive
463,12,Agent,great let me do the reservation,inform(done),positive
463,13,User,may i have the address of the restaurant,address(res_name=resto_london_cheap_british_5stars),neutral
463,13,Agent,here it is resto_london_cheap_british_5stars_address,inform(done),neutral
463,14,User,you rock,inform(),positive
463,14,Agent,is there anything i can help you with,else(),neutral
463,15,User,no thanks,inform(NO),neutral
463,15,Agent,you're welcome,greeting(),neutral
,,,,,
464,1,User,hello,,
464,1,Agent,hello what can i help you with today,,
464,2,User,i'd like to book a table in rome,,
464,2,Agent,i'm on it,,
464,3,User,<SILENCE>,,
464,3,Agent,any preference on a type of cuisine,,
464,4,User,i love italian food,,
464,4,Agent,how many people would be in your party,,
464,5,User,we will be two,,
464,5,Agent,which price range are looking for,,
464,6,User,in a expensive price range please,,
464,6,Agent,What category restaurant are you looking for,,
464,7,User,nine star,,
464,7,Agent,ok let me look into some options for you,,
464,8,User,<SILENCE>,,
464,8,Agent,api_call italian rome two expensive,,
464,9,User,actually i would prefer in a cheap price range,,
464,9,Agent,sure is there anything else to update,,
464,10,User,actually i would prefer in bombay,,
464,10,Agent,sure is there anything else to update,,
464,11,User,instead could it be with indian cuisine,,
464,11,Agent,sure is there anything else to update,,
464,12,User,no,,
464,12,Agent,ok let me look into some options for you,,
464,13,User,<SILENCE>,,
464,13,Agent,api_call indian bombay two cheap,,
464,14,User,<SILENCE>,silence(),neutral
464,14,Agent,what do you think of this option: resto_bombay_cheap_indian_7stars,option(),neutral
464,15,User,no i don't like that,inform(NO),negative
464,15,Agent,sure let me find an other option for you,inform(),neutral
464,16,User,<SILENCE>,silence(),neutral
464,16,Agent,what do you think of this option: resto_bombay_cheap_indian_4stars,option(),neutral
464,17,User,no this does not work for me,inform(NO),negative
464,17,Agent,sure let me find an other option for you,inform(),neutral
464,18,User,<SILENCE>,silence(),neutral
464,18,Agent,what do you think of this option: resto_bombay_cheap_indian_2stars,option(),neutral
464,19,User,let's do it,inform(YES),positive
464,19,Agent,great let me do the reservation,inform(done),positive
464,20,User,do you have its phone number,phone(res_name=resto_bombay_cheap_indian_2stars),neutral
464,20,Agent,here it is resto_bombay_cheap_indian_2stars_phone,inform(done),neutral
464,21,User,thanks,inform(),positive
464,21,Agent,is there anything i can help you with,else(),neutral
464,22,User,no thank you,inform(NO),neutral
464,22,Agent,you're welcome,greeting(),neutral
,,,,,
465,1,User,hello,greeting(),neutral
465,1,Agent,hello what can i help you with today,request(),neutral
465,2,User,can you book a table in a cheap price range with indian cuisine,"restaurant(food=indian,price=cheap)",neutral
465,2,Agent,i'm on it,inform(),neutral
465,3,User,<SILENCE>,silence(),neutral
465,3,Agent,where should it be,request(location),neutral
465,4,User,in paris,inform(location=paris),neutral
465,4,Agent,how many people would be in your party,request(people),neutral
465,5,User,for six please,inform(people=six),neutral
465,5,Agent,What category restaurant are you looking for,request(category),neutral
465,6,User,one star,inform(category=one),neutral
465,6,Agent,ok let me look into some options for you,inform(),neutral
465,7,User,<SILENCE>,silence(),neutral
465,7,Agent,api_call indian paris six cheap,api_call(),neutral
465,8,User,instead could it be with spanish cuisine,update(food=spanish),neutral
465,8,Agent,sure is there anything else to update,else(),neutral
465,9,User,actually i would prefer in a expensive price range,update(price=expensive),neutral
465,9,Agent,sure is there anything else to update,else(),neutral
465,10,User,instead could it be for two people,update(people=two),neutral
465,10,Agent,sure is there anything else to update,else(),neutral
465,11,User,no,inform(NO),neutral
465,11,Agent,ok let me look into some options for you,inform(),neutral
465,12,User,<SILENCE>,silence(),neutral
465,12,Agent,api_call spanish paris two expensive,api_call(),neutral
465,13,User,<SILENCE>,silence(),neutral
465,13,Agent,what do you think of this option: resto_paris_expensive_spanish_6stars,option(),neutral
465,14,User,no this does not work for me,inform(NO),negative
465,14,Agent,sure let me find an other option for you,inform(),neutral
465,15,User,<SILENCE>,silence(),neutral
465,15,Agent,what do you think of this option: resto_paris_expensive_spanish_5stars,option(),neutral
465,16,User,no this does not work for me,inform(NO),negative
465,16,Agent,sure let me find an other option for you,inform(),neutral
465,17,User,<SILENCE>,silence(),neutral
465,17,Agent,what do you think of this option: resto_paris_expensive_spanish_4stars,option(),neutral
465,18,User,no this does not work for me,inform(NO),negative
465,18,Agent,sure let me find an other option for you,inform(),neutral
465,19,User,<SILENCE>,silence(),neutral
465,19,Agent,what do you think of this option: resto_paris_expensive_spanish_1stars,option(),neutral
465,20,User,i love that,inform(YES),positive
465,20,Agent,great let me do the reservation,inform(done),positive
465,21,User,do you have its phone number,phone(res_name=resto_paris_expensive_spanish_1stars),neutral
465,21,Agent,here it is resto_paris_expensive_spanish_1stars_phone,inform(done),neutral
465,22,User,you rock,inform(),positive
465,22,Agent,is there anything i can help you with,else(),neutral
465,23,User,no thank you,inform(NO),neutral
465,23,Agent,you're welcome,greeting(),neutral
,,,,,
466,1,User,good morning,greeting(),neutral
466,1,Agent,hello what can i help you with today,request(),neutral
466,2,User,i'd like to book a table with indian cuisine,restaurant(food=indian),neutral
466,2,Agent,i'm on it,inform(),neutral
466,3,User,<SILENCE>,silence(),neutral
466,3,Agent,where should it be,request(location),neutral
466,4,User,paris please,inform(location=paris),neutral
466,4,Agent,how many people would be in your party,request(people),neutral
466,5,User,for two people please,inform(people=two),neutral
466,5,Agent,which price range are looking for,request(price),neutral
466,6,User,in a expensive price range please,inform(price=expensive),neutral
466,6,Agent,What category restaurant are you looking for,request(category),neutral
466,7,User,nine star,inform(category=nine),neutral
466,7,Agent,ok let me look into some options for you,inform(),neutral
466,8,User,<SILENCE>,silence(),neutral
466,8,Agent,api_call indian paris two expensive,api_call(),neutral
466,9,User,actually i would prefer in madrid,update(location=madrid),neutral
466,9,Agent,sure is there anything else to update,else(),neutral
466,10,User,no,inform(NO),neutral
466,10,Agent,ok let me look into some options for you,inform(),neutral
466,11,User,<SILENCE>,silence(),neutral
466,11,Agent,api_call indian madrid two expensive,api_call(),neutral
466,12,User,<SILENCE>,silence(),neutral
466,12,Agent,what do you think of this option: resto_madrid_expensive_indian_7stars,option(),neutral
466,13,User,do you have something else,inform(NO),negative
466,13,Agent,sure let me find an other option for you,inform(),neutral
466,14,User,<SILENCE>,silence(),neutral
466,14,Agent,what do you think of this option: resto_madrid_expensive_indian_5stars,option(),neutral
466,15,User,no i don't like that,inform(NO),negative
466,15,Agent,sure let me find an other option for you,inform(),neutral
466,16,User,<SILENCE>,silence(),neutral
466,16,Agent,what do you think of this option: resto_madrid_expensive_indian_4stars,option(),neutral
466,17,User,that looks great,inform(YES),positive
466,17,Agent,great let me do the reservation,inform(done),positive
466,18,User,may i have the address of the restaurant,address(res_name=resto_madrid_expensive_indian_4stars),neutral
